node,R,G,B
4806,19.8,247.6,244.6
4807,0.6666666666666666,94.0,98.66666666666667
4808,9.0,247.8,21.4
4809,7.428571428571429,113.0,102.28571428571429
4810,0.0,99.0,94.0
4811,0.0,102.5,67.5
4823,0.6666666666666666,4.333333333333333,12.666666666666666
4824,11.0,77.0,122.28571428571429
4825,30.0,155.5,74.5
4826,93.5,208.5,255.0
4827,0.0,93.0,117.0
4828,32.0,226.0,68.0
4829,3.3333333333333335,252.33333333333334,6.833333333333333
4830,0.25,255.0,0.0
4831,2.25,254.5,0.75
4832,0.5,254.0,0.75
4833,0.75,255.0,0.5
4834,0.25,254.5,3.75
4835,0.75,254.75,2.25
4836,0.5,254.25,0.25
4837,0.5,254.75,0.5
4838,0.0,255.0,1.0
4839,0.0,255.0,3.0
4840,0.25,255.0,2.5
4841,1.0,254.75,1.5
4842,0.0,255.0,0.5
4843,0.0,255.0,2.5
4844,0.0,255.0,2.5
4845,0.8333333333333334,254.66666666666666,2.1666666666666665
4846,14.0,243.5,31.0
4847,39.5,220.0,84.5
4848,0.0,107.83333333333333,48.5
4849,6.8,82.0,111.0
4850,50.666666666666664,230.0,254.66666666666666
4851,18.4,247.0,250.0
4852,0.0,37.833333333333336,38.166666666666664
4853,13.333333333333334,250.33333333333334,245.33333333333334
4854,7.5,220.5,220.33333333333334
4855,2.25,254.0,254.0
4856,1.0,255.0,255.0
4857,0.0,255.0,255.0
4858,1.0,255.0,254.0
4859,1.75,254.75,254.0
4860,4.75,254.0,247.0
4861,0.5,255.0,253.75
4862,0.5,255.0,255.0
4863,3.0,253.25,255.0
4864,4.0,253.75,253.5
4865,1.0,255.0,255.0
4866,2.0,254.75,253.5
4867,0.5,255.0,254.0
4868,8.142857142857142,250.71428571428572,253.57142857142858
4869,44.0,236.5,255.0
4870,0.3333333333333333,89.16666666666667,136.83333333333334
4871,7.2,250.8,13.0
4872,0.0,255.0,0.0
4873,0.0,255.0,1.0
4874,0.0,255.0,1.0
4875,1.75,253.75,1.75
4876,1.25,255.0,1.25
4877,1.25,254.75,0.25
4878,0.25,253.5,1.25
4879,0.6666666666666666,254.5,5.833333333333333
4880,1.1666666666666667,254.33333333333334,0.5
4881,0.0,255.0,0.6666666666666666
4882,1.1666666666666667,254.33333333333334,0.0
4883,0.16666666666666666,254.66666666666666,5.0
4884,0.0,89.66666666666667,136.66666666666666
4885,38.2,167.2,160.4
4886,0.0,90.5,122.0
4887,1.0,83.83333333333333,125.66666666666667
4888,0.0,10.75,16.25
4902,41.0,141.5,118.0
4903,14.833333333333334,108.16666666666667,147.41666666666666
4904,0.0,94.0,138.0
4905,13.166666666666666,247.16666666666666,253.33333333333334
4906,34.0,220.5,74.5
4907,17.428571428571427,240.0,31.428571428571427
4908,10.0,123.5,92.0
4909,7.6,118.2,106.2
4910,12.0,129.0,98.5
4911,66.4,188.8,232.0
4912,96.0,212.5,235.0
4924,0.0,11.0,8.833333333333334
4925,105.0,206.33333333333334,228.33333333333334
4926,66.75,180.75,225.0
4927,2.0,84.0,130.0
4928,22.5,235.5,43.5
4929,4.25,252.25,6.5
4930,0.0,255.0,2.75
4931,0.25,254.25,1.25
4932,0.6666666666666666,254.66666666666666,4.0
4933,0.8333333333333334,253.66666666666666,3.0
4934,0.16666666666666666,254.5,1.8333333333333333
4935,0.25,253.75,1.0
4936,5.5,253.75,2.5
4937,3.75,253.25,2.75
4938,0.25,254.75,5.0
4939,0.0,255.0,5.5
4940,0.0,255.0,4.75
4941,0.5,254.75,2.0
4942,0.0,255.0,1.0
4943,0.0,255.0,3.0
4944,0.25,255.0,1.25
4945,0.75,255.0,0.25
4946,5.25,248.5,19.5
4947,18.166666666666668,247.83333333333334,247.66666666666666
4948,15.2,249.2,247.6
4949,9.2,252.6,251.8
4950,10.2,250.2,251.6
4951,1.0,254.0,254.25
4952,2.0,255.0,252.5
4953,0.5,255.0,253.0
4954,1.0,255.0,253.5
4955,7.5,252.5,252.0
4956,3.25,254.25,252.25
4957,0.5,255.0,255.0
4958,0.5,255.0,253.75
4959,0.5,254.5,255.0
4960,1.0,255.0,254.0
4961,0.5,255.0,252.5
4962,2.0,255.0,252.5
4963,0.5,255.0,254.0
4964,9.2,250.4,251.2
4965,0.0,95.16666666666667,78.66666666666667
4966,1.0,253.66666666666666,3.5
4967,0.0,255.0,1.0
4968,0.0,255.0,2.0
4969,0.0,255.0,0.5
4970,0.75,254.25,1.5
4971,0.25,254.5,0.0
4972,4.0,254.0,1.25
4973,13.0,244.0,29.333333333333332
4974,9.0,247.0,20.75
4975,10.8,245.0,26.6
4976,10.666666666666666,155.33333333333334,43.0
4977,0.0,111.5,137.0
4978,0.5,9.5,11.5
4992,7.111111111111111,76.88888888888889,133.22222222222223
4993,1.3333333333333333,91.0,92.33333333333333
4994,0.0,118.33333333333333,28.666666666666668
4995,1.7142857142857142,85.0,138.42857142857142
4996,52.0,229.75,254.75
4997,48.666666666666664,229.66666666666666,251.66666666666666
4998,25.666666666666668,231.66666666666666,60.0
4999,15.0,190.33333333333334,51.666666666666664
5000,27.0,235.0,57.5
5001,15.5,238.0,54.0
5002,12.0,240.0,54.0
5003,21.0,233.5,55.0
5004,10.8,244.6,26.4
5005,0.0,86.0,133.5
5006,45.0,220.9090909090909,235.72727272727272
5019,0.0,20.5,28.75
5020,29.0,226.0,70.0
5021,6.666666666666667,249.33333333333334,13.333333333333334
5022,2.75,251.0,11.5
5023,8.5,246.75,19.0
5024,10.875,187.0,50.125
5025,5.777777777777778,202.88888888888889,24.666666666666668
5026,1.5,254.25,2.75
5027,0.5,255.0,0.25
5028,0.5,255.0,0.0
5029,0.0,255.0,0.0
5030,0.0,255.0,0.25
5031,0.0,255.0,1.0
5032,0.0,255.0,1.0
5033,4.25,253.25,0.75
5034,0.25,255.0,0.0
5035,5.75,250.0,14.25
5036,34.5,222.0,77.0
5037,1.6666666666666667,254.0,254.83333333333334
5038,4.75,252.75,254.0
5039,2.0,254.0,255.0
5040,1.5,253.75,254.25
5041,3.75,253.25,250.0
5042,1.75,254.0,255.0
5043,0.5,254.75,255.0
5044,0.5,255.0,255.0
5045,0.0,255.0,255.0
5046,0.25,255.0,255.0
5047,1.0,255.0,253.25
5048,0.5,255.0,255.0
5049,1.0,255.0,253.25
5050,2.0,255.0,251.0
5051,1.0,255.0,253.75
5052,2.0,254.0,255.0
5053,0.5,255.0,252.75
5054,0.5,255.0,254.0
5055,3.857142857142857,254.14285714285714,254.57142857142858
5056,0.875,87.75,134.125
5057,0.16666666666666666,254.83333333333334,1.1666666666666667
5058,0.0,255.0,2.0
5059,0.0,255.0,2.0
5060,0.5,255.0,1.0
5061,0.5,254.25,3.75
5062,0.0,255.0,0.25
5063,6.8,249.6,11.2
5064,0.0,97.25,83.0
5065,0.0,113.66666666666667,82.33333333333333
5066,0.0,96.5,100.75
5067,38.4,165.2,126.0
5068,12.625,204.125,47.625
5069,8.2,247.4,21.4
5070,0.0,87.0,102.0
5071,10.0,74.42857142857143,140.85714285714286
5072,0.5,8.75,13.75
5086,87.22222222222223,215.77777777777777,237.22222222222223
5087,7.125,76.875,137.5
5088,32.666666666666664,226.33333333333334,71.66666666666667
5089,28.5,232.5,51.0
5090,27.5,232.5,54.5
5091,0.5,86.75,91.0
5092,13.0,249.16666666666666,252.16666666666666
5093,11.333333333333334,158.66666666666666,32.666666666666664
5094,6.25,129.25,73.0
5095,12.142857142857142,73.14285714285714,138.28571428571428
5096,85.66666666666667,212.33333333333334,255.0
5097,72.0,217.75,253.5
5098,0.0,118.0,35.0
5099,0.0,91.0,137.25
5112,0.0,20.2,22.0
5113,4.25,82.75,105.25
5114,22.75,154.0,86.0
5115,29.333333333333332,229.11111111111111,58.22222222222222
5116,23.666666666666668,232.0,63.666666666666664
5117,42.5,218.5,83.0
5118,4.5,91.25,87.0
5119,0.0,94.33333333333333,78.33333333333333
5120,3.25,252.5,10.0
5121,0.0,255.0,0.0
5122,0.0,255.0,1.25
5123,0.25,254.75,2.0
5124,0.0,255.0,0.75
5125,0.0,255.0,1.0
5126,2.25,254.5,0.0
5127,5.0,252.5,3.0
5128,0.0,255.0,1.0
5129,7.714285714285714,247.0,20.142857142857142
5130,26.666666666666668,187.66666666666666,66.0
5131,1.25,254.75,254.25
5132,0.75,254.0,254.75
5133,3.0,253.75,254.0
5134,7.5,220.66666666666666,219.5
5135,1.75,254.0,253.0
5136,2.25,254.5,252.5
5137,0.75,254.25,254.0
5138,0.25,255.0,255.0
5139,2.0,254.25,255.0
5140,1.0,255.0,255.0
5141,1.0,255.0,255.0
5142,0.0,255.0,255.0
5143,1.25,255.0,251.5
5144,3.6,216.2,217.4
5145,1.75,254.75,252.5
5146,0.5,255.0,255.0
5147,0.0,255.0,255.0
5148,0.5,255.0,255.0
5149,0.6666666666666666,254.83333333333334,255.0
5150,34.0,237.0,254.25
5151,25.5,233.5,49.0
5152,0.0,255.0,0.16666666666666666
5153,0.25,254.75,2.5
5154,1.0,254.75,1.5
5155,0.5,255.0,0.75
5156,0.0,254.5,6.0
5157,0.0,255.0,1.0
5158,9.2,248.8,16.2
5159,32.4,140.2,174.6
5160,0.0,89.75,109.0
5161,19.25,164.5,69.0
5162,16.375,240.0,36.75
5163,1.0,85.66666666666667,96.66666666666667
5164,0.0,9.5,7.75
5178,1.7142857142857142,84.71428571428571,129.42857142857142
5179,18.0,161.75,74.0
5180,0.0,115.0,32.5
5181,0.0,97.0,70.0
5182,18.0,69.22222222222223,137.66666666666666
5183,11.0,75.28571428571429,123.85714285714286
5184,27.666666666666668,227.66666666666666,65.0
5185,1.0,86.14285714285714,136.14285714285714
5186,54.0,225.66666666666666,253.66666666666666
5187,6.8,248.6,16.0
5188,10.75,121.5,93.0
5189,0.0,104.2,103.6
5190,7.375,75.25,139.875
5191,74.25,223.25,231.0
5204,1.0,7.6,13.4
5205,19.875,68.375,139.125
5206,0.0,88.0,97.33333333333333
5207,5.666666666666667,82.33333333333333,110.66666666666667
5208,16.0,72.16666666666667,135.5
5209,9.0,129.25,66.5
5210,5.25,250.5,11.25
5211,0.0,255.0,1.75
5212,0.5,254.5,2.0
5213,0.5,254.5,0.25
5214,0.0,254.75,2.5
5215,0.25,254.75,3.5
5216,0.0,255.0,2.0
5217,0.5,255.0,1.0
5218,0.5,255.0,1.0
5219,5.5,250.0,15.25
5220,0.5,254.83333333333334,254.5
5221,0.5,255.0,255.0
5222,6.5,253.0,251.5
5223,4.75,253.75,248.75
5224,1.75,254.5,254.75
5225,0.5,255.0,252.75
5226,0.5,255.0,254.0
5227,5.0,252.0,255.0
5228,0.75,254.75,254.0
5229,1.0,255.0,252.75
5230,0.75,254.25,254.75
5231,10.2,250.8,249.0
5232,4.75,254.25,250.5
5233,0.0,255.0,255.0
5234,0.5,255.0,254.5
5235,3.5,253.0,255.0
5236,0.6666666666666666,255.0,253.33333333333334
5237,37.2,235.0,254.6
5238,0.0,104.5,118.5
5239,0.0,102.5,70.5
5240,36.333333333333336,173.33333333333334,89.33333333333333
5241,9.25,246.5,17.0
5242,0.5,254.5,3.5
5243,1.0,254.5,2.0
5244,2.0,254.5,0.0
5245,0.75,255.0,0.25
5246,0.5,254.0,3.5
5247,0.75,254.5,1.5
5248,0.0,254.5,2.0
5249,14.4,157.0,56.4
5250,0.0,115.5,52.5
5251,68.5,219.75,254.5
5252,0.0,89.66666666666667,124.83333333333333
5253,0.0,100.0,66.5
5254,60.0,200.5,130.5
5255,11.375,99.0,152.0
5270,0.0,97.0,72.33333333333333
5271,16.666666666666668,68.33333333333333,138.33333333333334
5272,19.235294117647058,90.76470588235294,121.82352941176471
5273,46.0,213.25,98.5
5274,0.6,97.2,72.6
5275,4.333333333333333,83.33333333333333,105.0
5276,32.0,239.2,254.8
5277,11.5,249.33333333333334,252.0
5278,11.833333333333334,248.66666666666666,251.5
5279,3.375,250.75,12.75
5280,37.875,182.875,97.5
5281,68.0,194.0,143.5
5282,9.0,80.0,110.0
5283,0.0,90.66666666666667,139.0
5284,10.666666666666666,114.0,145.33333333333334
5285,0.0,89.5,96.5
5286,89.4,212.8,234.0
5287,0.0,18.5,25.75
5300,0.0,9.166666666666666,6.833333333333333
5301,104.5,209.5,218.0
5302,3.0,80.66666666666667,134.0
5303,7.333333333333333,80.33333333333333,135.66666666666666
5304,4.0,81.0,130.0
5305,7.5,83.0,116.5
5306,0.0,97.0,73.5
5307,19.666666666666668,238.33333333333334,40.666666666666664
5308,1.4285714285714286,254.0,2.5714285714285716
5309,0.0,254.5,1.5
5310,2.5,255.0,0.5
5311,0.5,253.75,0.5
5312,0.5,254.5,0.25
5313,2.5,254.25,2.0
5314,1.0,255.0,0.5
5315,2.0,254.5,1.0
5316,2.5,254.0,3.0
5317,8.0,247.75,18.75
5318,8.8,123.0,159.8
5319,2.6666666666666665,253.16666666666666,255.0
5320,1.0,255.0,254.5
5321,1.25,254.75,253.0
5322,1.75,253.75,255.0
5323,1.5,254.25,255.0
5324,0.75,254.25,254.5
5325,0.0,255.0,253.5
5326,0.5,254.5,255.0
5327,0.0,255.0,254.5
5328,0.0,255.0,252.5
5329,1.25,254.5,255.0
5330,2.0,254.25,254.0
5331,1.5,253.75,254.0
5332,0.0,255.0,254.5
5333,0.75,254.25,255.0
5334,6.0,252.0,255.0
5335,1.0,255.0,253.0
5336,13.0,249.8,253.4
5337,0.3333333333333333,87.33333333333333,134.55555555555554
5338,26.5,231.5,56.5
5339,0.5,255.0,2.0
5340,0.75,255.0,0.0
5341,0.0,255.0,0.5
5342,0.0,255.0,0.0
5343,1.0,254.75,0.75
5344,2.0,253.5,6.25
5345,5.0,251.5,5.5
5346,0.25,255.0,0.5
5347,20.0,233.0,62.5
5348,15.166666666666666,72.83333333333333,139.0
5349,30.375,222.75,239.375
5350,2.2,86.2,135.0
5351,0.0,105.66666666666667,135.66666666666666
5366,0.0,13.25,11.5
5367,0.0,30.25,30.5
5368,91.375,213.375,228.25
5369,13.375,98.875,153.75
5370,0.0,92.66666666666667,85.66666666666667
5371,0.0,103.0,60.5
5372,50.5,210.0,102.5
5373,5.8,78.2,130.0
5374,54.666666666666664,228.66666666666666,253.0
5375,0.0,95.0,82.5
5376,1.5,96.5,75.0
5377,0.0,90.5,142.0
5391,43.75,234.75,255.0
5392,43.666666666666664,232.0,255.0
5393,16.571428571428573,69.71428571428571,136.28571428571428
5394,12.5,80.5,119.5
5395,24.666666666666668,179.66666666666666,78.66666666666667
5396,17.125,198.25,59.125
5397,15.166666666666666,214.33333333333334,46.666666666666664
5398,4.666666666666667,252.33333333333334,10.666666666666666
5399,6.666666666666667,249.66666666666666,15.0
5400,3.25,252.0,6.5
5401,1.0,254.5,5.25
5402,0.0,254.25,1.0
5403,0.0,255.0,0.0
5404,0.0,255.0,0.0
5405,0.0,255.0,1.0
5406,0.0,255.0,3.0
5407,6.333333333333333,251.33333333333334,15.666666666666666
5408,47.0,232.0,255.0
5409,9.5,250.0,255.0
5410,2.5,253.5,255.0
5411,0.5,254.5,255.0
5412,0.0,255.0,252.25
5413,1.5,254.75,254.75
5414,1.25,254.5,254.75
5415,1.0,253.25,254.5
5416,1.5,254.75,254.75
5417,0.25,255.0,253.0
5418,0.0,255.0,255.0
5419,0.5,255.0,252.5
5420,0.0,255.0,251.75
5421,1.0,254.5,254.5
5422,4.25,254.75,254.0
5423,2.75,251.75,254.0
5424,1.5,254.25,254.0
5425,1.0,255.0,252.5
5426,0.25,255.0,255.0
5427,1.5,254.75,254.0
5428,1.8333333333333333,254.0,255.0
5429,0.16666666666666666,255.0,0.0
5430,0.25,254.75,4.25
5431,0.0,254.5,8.0
5432,0.0,255.0,1.75
5433,0.25,254.5,3.25
5434,9.5,226.0,20.5
5435,14.666666666666666,242.0,31.666666666666668
5436,4.75,249.25,12.5
5437,29.25,229.25,55.5
5438,11.0,140.25,42.5
5439,3.0,82.0,109.5
5440,3.5,85.25,134.75
5441,16.166666666666668,248.33333333333334,252.83333333333334
5442,14.5,248.25,253.5
5443,17.25,245.5,251.75
5444,38.0,238.0,246.66666666666666
5445,0.0,7.5,12.25
5460,0.0,103.75,133.75
5461,10.666666666666666,249.33333333333334,254.5
5462,11.0,248.8,255.0
5463,22.666666666666668,232.0,55.333333333333336
5464,19.4,209.0,53.6
5465,23.0,231.33333333333334,49.666666666666664
5466,0.0,103.0,65.0
5467,29.0,241.33333333333334,255.0
5468,0.0,98.66666666666667,77.66666666666667
5469,13.25,120.75,86.25
5470,5.333333333333333,75.66666666666667,137.0
5471,0.0,87.0,136.0
5472,51.0,229.0,253.5
5487,7.5,80.5,132.5
5488,15.142857142857142,125.71428571428571,171.71428571428572
5489,52.5,210.0,109.0
5490,0.0,90.5,83.5
5491,0.0,95.33333333333333,80.0
5492,0.0,95.5,75.5
5493,19.5,163.25,69.5
5494,8.857142857142858,225.57142857142858,29.0
5495,0.5,254.5,5.25
5496,0.0,255.0,0.5
5497,3.5,254.0,0.0
5498,1.0,254.75,1.5
5499,2.5,254.16666666666666,2.3333333333333335
5500,10.666666666666666,76.0,138.5
5501,3.1666666666666665,253.0,254.83333333333334
5502,1.0,255.0,253.0
5503,0.25,255.0,253.5
5504,0.5,255.0,252.25
5505,2.0,253.5,253.25
5506,1.75,254.25,254.0
5507,2.0,253.75,252.5
5508,1.25,253.5,253.25
5509,1.75,254.75,253.0
5510,8.8,250.6,255.0
5511,10.8,249.8,254.6
5512,1.8,254.8,251.0
5513,0.5,254.5,253.75
5514,3.0,253.5,254.5
5515,1.25,254.0,252.5
5516,0.25,254.75,252.5
5517,1.0,255.0,253.0
5518,0.25,255.0,253.5
5519,1.0,255.0,255.0
5520,0.16666666666666666,254.16666666666666,255.0
5521,0.0,99.0,118.0
5522,18.5,235.0,55.0
5523,0.3333333333333333,255.0,1.3333333333333333
5524,3.0,254.0,0.25
5525,2.25,253.75,3.0
5526,0.0,255.0,0.5
5527,8.5,248.5,16.75
5528,31.5,228.0,70.5
5529,0.0,119.0,26.0
5530,0.0,97.25,76.5
5531,0.0,120.66666666666667,20.666666666666668
5532,38.111111111111114,220.66666666666666,79.33333333333333
5533,10.0,247.0,19.5
5534,34.875,198.375,212.75
5535,34.42857142857143,238.28571428571428,254.0
5536,24.428571428571427,220.71428571428572,238.14285714285714
5537,10.375,227.0,226.75
5538,11.0,251.16666666666666,249.33333333333334
5539,17.714285714285715,248.28571428571428,252.0
5540,0.0,28.8,33.0
5556,0.0,11.2,14.6
5557,0.0,92.0,134.0
5558,3.8333333333333335,82.33333333333333,136.66666666666666
5559,0.0,96.5,73.0
5560,2.142857142857143,85.57142857142857,125.14285714285714
5561,1.5,84.66666666666667,139.5
5562,15.333333333333334,109.16666666666667,140.0
5563,0.0,94.33333333333333,79.66666666666667
5564,35.666666666666664,240.33333333333334,254.33333333333334
5565,0.0,107.5,79.75
5580,24.4,244.4,247.6
5581,2.75,254.0,253.25
5582,13.0,248.5,252.0
5583,16.75,246.25,254.25
5584,20.4,245.4,253.8
5585,43.5,233.75,253.75
5586,20.833333333333332,245.0,254.83333333333334
5587,47.25,230.5,252.0
5588,24.5,233.0,52.5
5589,2.5,254.16666666666666,1.3333333333333333
5590,0.25,255.0,1.0
5591,0.25,255.0,0.5
5592,0.0,255.0,3.0
5593,0.0,254.83333333333334,4.333333333333333
5594,25.5,229.5,52.5
5595,13.166666666666666,75.0,134.83333333333334
5596,9.4,233.0,230.7
5597,3.5,254.0,255.0
5598,1.0,253.75,253.5
5599,1.0,254.0,255.0
5600,1.5,253.25,255.0
5601,1.25,253.75,255.0
5602,1.5,254.16666666666666,252.83333333333334
5603,1.5,253.75,251.75
5604,26.0,242.14285714285714,252.85714285714286
5605,23.8,242.8,253.2
5606,6.6,252.0,255.0
5607,1.75,253.25,254.0
5608,1.75,254.75,253.25
5609,0.5,253.75,252.5
5610,0.75,255.0,255.0
5611,1.0,255.0,252.0
5612,0.25,255.0,255.0
5613,0.0,255.0,254.66666666666666
5614,60.666666666666664,224.66666666666666,253.33333333333334
5615,43.5,217.5,94.5
5616,7.25,248.0,17.0
5617,0.0,255.0,0.5
5618,0.0,255.0,0.25
5619,2.0,254.75,0.0
5620,0.0,255.0,0.0
5621,2.5,253.0,7.166666666666667
5622,13.666666666666666,172.88888888888889,62.77777777777778
5623,0.0,117.0,31.5
5624,8.8,247.4,21.8
5625,19.75,236.25,40.75
5626,8.090909090909092,97.63636363636364,126.0909090909091
5627,20.8,245.4,254.6
5628,2.1666666666666665,253.16666666666666,252.66666666666666
5629,50.2,187.8,189.8
5646,0.0,26.5,26.75
5647,9.875,75.125,135.5
5648,0.0,93.66666666666667,79.33333333333333
5649,0.0,105.0,111.0
5650,22.666666666666668,243.33333333333334,252.0
5651,0.0,102.0,97.33333333333333
5652,11.0,152.66666666666666,50.666666666666664
5653,25.333333333333332,153.66666666666666,91.83333333333333
5654,44.4,215.6,93.4
5655,47.75,172.5,117.0
5656,25.0,188.0,215.33333333333334
5672,41.75,238.75,237.75
5673,18.5,246.0,242.75
5674,16.0,249.0,249.0
5675,18.142857142857142,218.71428571428572,222.42857142857142
5676,20.6,246.4,245.8
5677,22.4,243.4,249.6
5678,16.75,246.25,252.5
5679,25.333333333333332,242.16666666666666,254.83333333333334
5680,28.0,241.5,253.75
5681,30.6,238.8,254.8
5682,49.5,230.5,255.0
5683,23.5,231.5,59.5
5684,0.6666666666666666,254.0,2.5
5685,0.0,255.0,4.0
5686,0.0,255.0,1.0
5687,0.25,254.75,3.0
5688,2.3333333333333335,253.66666666666666,4.333333333333333
5689,27.5,230.5,56.0
5690,12.166666666666666,75.33333333333333,138.16666666666666
5691,28.666666666666668,216.66666666666666,235.16666666666666
5692,5.0,252.25,252.5
5693,1.25,254.0,255.0
5694,1.75,254.0,255.0
5695,1.75,253.75,253.25
5696,6.25,251.75,253.25
5697,19.25,209.625,155.0
5698,43.0,232.33333333333334,251.66666666666666
5699,18.0,230.28571428571428,214.28571428571428
5700,6.25,254.0,253.75
5701,1.75,253.75,255.0
5702,1.0,254.75,255.0
5703,0.75,255.0,254.0
5704,0.25,255.0,255.0
5705,0.8333333333333334,254.66666666666666,251.83333333333334
5706,22.5,236.0,46.0
5707,4.0,250.5,12.25
5708,0.0,254.5,6.25
5709,0.0,255.0,0.75
5710,0.0,255.0,2.5
5711,0.25,254.75,2.5
5712,15.333333333333334,243.66666666666666,27.5
5713,5.25,77.5,135.0
5714,7.0,79.0,136.375
5715,10.666666666666666,248.33333333333334,254.33333333333334
5716,31.4,243.8,240.8
5733,1.8333333333333333,89.66666666666667,140.66666666666666
5734,14.4,249.6,253.0
5735,38.25,236.5,252.75
5736,4.75,140.25,73.25
5737,56.0,198.5,121.0
5738,0.0,118.5,59.0
5739,4.5,151.25,77.0
5740,0.0,104.0,99.4
5741,0.0,104.66666666666667,59.0
5742,0.0,106.0,53.5
5743,20.666666666666668,69.0,140.66666666666666
5744,16.666666666666668,150.0,172.66666666666666
5761,0.0,12.0,17.333333333333332
5762,0.0,30.25,33.25
5763,102.0,212.0,215.0
5764,0.0,40.5,45.0
5765,0.0,48.25,48.25
5766,22.5,246.33333333333334,249.83333333333334
5767,0.0,90.66666666666667,138.33333333333334
5768,3.4,80.6,140.6
5769,9.8,71.2,143.8
5770,17.0,70.0,138.16666666666666
5771,7.0,116.0,78.83333333333333
5772,27.0,229.5,59.5
5773,0.16666666666666666,254.5,0.0
5774,0.0,255.0,4.5
5775,1.25,254.75,0.5
5776,1.5,254.75,0.25
5777,0.16666666666666666,254.83333333333334,0.3333333333333333
5778,25.0,233.66666666666666,52.0
5779,13.857142857142858,99.5,113.57142857142857
5780,3.75,252.0,253.0
5781,2.0,253.75,255.0
5782,10.4,250.0,254.6
5783,12.090909090909092,210.63636363636363,162.9090909090909
5784,3.6,133.6,88.4
5785,19.666666666666668,239.0,51.0
5786,16.0,236.0,45.666666666666664
5787,10.333333333333334,152.0,86.0
5788,18.625,171.5,144.875
5789,28.6,240.2,252.4
5790,1.2,254.6,254.2
5791,1.6666666666666667,254.33333333333334,255.0
5792,1.0,255.0,252.75
5793,1.0,254.75,253.75
5794,22.0,244.6,247.4
5795,19.5,159.25,80.75
5796,23.666666666666668,233.0,51.666666666666664
5797,1.8333333333333333,253.83333333333334,3.8333333333333335
5798,6.0,252.0,3.0
5799,0.25,255.0,0.0
5800,0.0,255.0,1.5
5801,4.0,252.25,5.75
5802,3.8,78.2,131.2
5803,2.5,82.0,130.25
5804,6.5,81.0,109.75
5805,1.4,86.0,127.0
5806,3.6666666666666665,82.83333333333333,126.83333333333333
5807,3.25,80.75,137.75
5808,17.125,247.0,250.875
5809,0.0,34.0,31.5
5810,0.0,10.5,5.5
5827,17.4,248.0,248.0
5828,21.6,246.6,246.2
5829,0.0,109.33333333333333,136.0
5830,19.714285714285715,69.14285714285714,136.71428571428572
5831,14.666666666666666,138.0,73.0
5832,46.5,229.0,252.5
5833,3.8333333333333335,252.66666666666666,6.5
5834,0.0,254.16666666666666,1.1666666666666667
5835,1.5,253.66666666666666,1.6666666666666667
5836,5.0,251.0,6.833333333333333
5837,32.0,224.5,80.5
5838,32.0,227.0,66.5
5839,7.4,137.2,44.6
5840,10.2,117.6,162.0
5841,0.0,85.33333333333333,139.66666666666666
5842,53.0,232.2,236.0
5859,1.0,9.0,7.75
5860,47.75,234.25,230.75
5861,12.8,249.6,248.4
5862,10.0,250.0,249.75
5863,14.142857142857142,248.14285714285714,252.85714285714286
5864,10.0,73.25,135.75
5865,16.0,71.0,135.5
5866,18.555555555555557,69.77777777777777,131.88888888888889
5867,24.666666666666668,232.0,56.0
5868,0.3333333333333333,255.0,3.3333333333333335
5869,0.0,255.0,4.5
5870,1.25,254.75,0.5
5871,2.0,255.0,0.0
5872,0.25,255.0,0.0
5873,3.6666666666666665,251.33333333333334,10.333333333333334
5874,4.555555555555555,102.22222222222223,114.44444444444444
5875,21.5,244.16666666666666,254.0
5876,5.285714285714286,252.85714285714286,253.85714285714286
5877,28.625,222.625,207.875
5878,50.0,232.0,255.0
5879,20.5,235.5,63.5
5880,7.25,248.75,16.0
5881,9.0,248.5,14.0
5882,17.666666666666668,236.33333333333334,47.666666666666664
5883,15.2,219.4,218.6
5884,4.833333333333333,252.16666666666666,254.5
5885,18.666666666666668,228.55555555555554,241.22222222222223
5886,5.0,252.33333333333334,12.333333333333334
5887,0.25,254.5,1.0
5888,0.5,254.75,2.0
5889,0.0,255.0,0.0
5890,0.0,255.0,0.25
5891,6.5,249.25,15.0
5892,5.625,102.875,106.375
5893,58.75,226.25,254.75
5894,34.111111111111114,237.44444444444446,254.66666666666666
5895,31.666666666666668,239.5,254.33333333333334
5896,33.666666666666664,238.5,254.16666666666666
5897,37.0,236.66666666666666,254.0
5898,34.0,238.66666666666666,252.33333333333334
5899,32.333333333333336,239.5,254.0
5900,32.333333333333336,238.33333333333334,255.0
5901,23.75,220.625,227.625
5902,0.3333333333333333,11.666666666666666,12.833333333333334
5919,36.0,199.75,226.0
5920,59.0,189.0,226.5
5921,10.6,162.6,75.2
5922,6.2,251.6,15.6
5923,2.25,252.125,5.5
5924,3.6,253.6,5.2
5925,10.0,152.0,92.0
5926,34.25,238.75,250.0
5927,0.0,110.66666666666667,73.0
5928,28.0,226.5,70.5
5929,16.444444444444443,248.22222222222223,249.0
5946,0.75,10.0,7.5
5947,4.166666666666667,252.66666666666666,252.66666666666666
5948,0.75,254.75,254.5
5949,2.0,254.75,255.0
5950,2.6,254.2,252.6
5951,31.666666666666668,213.66666666666666,235.0
5952,9.2,77.2,133.6
5953,13.5,75.625,126.375
5954,5.333333333333333,250.33333333333334,11.333333333333334
5955,0.5,254.5,3.0
5956,0.0,255.0,0.75
5957,0.0,255.0,0.0
5958,0.0,255.0,5.25
5959,4.5,252.75,2.25
